description,hashtag,tag_accounts,description_Emoji,description_Language,description_Translated,clean_text,Hobby,Skincare_Treatment,Work_Event,Fitness,Lifestyle_Health,Shop_Business_Advertisement,Beauty_Makeup,Travel_Celebrations,Food,Life_Happiness,dominant_topic,polarity,neg,neu,pos,compound
"What’s more ""fun"" than the #NDP2017 Funpack? A pair of tickets to the parade on 9 Aug!
.
Be sure to participate in our #GovsgNDPcontest for a chance to win a pair of actual day NDP tickets! Click the link in our bio for more details.
.
#onenationtogether #NDP17 #SG52 #Singapore #Singapore52 #funpack #MajulahSingapura
.
📸: Justin Choo",#NDP2017 #GovsgNDPcontest #onenationtogether #NDP17 #SG52 #Singapore #Singapore52 #funpack #MajulahSingapura,,camera with flash,en,"Whats more ""fun"" than the #NDP2017 Funpack? A pair of tickets to the parade on 9 Aug!
.
Be sure to participate in our #GovsgNDPcontest for a chance to win a pair of actual day NDP tickets! Click the link in our bio for more details.
.
#onenationtogether #NDP17 #SG52 #Singapore #Singapore52 #funpack #MajulahSingapura
.
: Justin Choo",what   funpack pair ticket parad   sure particip govsgndpcontest chanc  pair actual   ticket click link  detail onenationtogeth   singapor singapor funpack majulahsingapura justin choo,0.01,0.01,0.01,0.01,0.4,0.19,0.01,0.01,0.01,0.36,2,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",0.0,0.901,0.099,0.3182
"#GovsgNDP2018 FUN PACK WINNERS
.
We asked for you to sing for Singapore, and your warm responses brought sunshine to our already sunny island! ☀🏝
.
Here's a huge round of applause for all our hidden talents of Singapore! 👏🏻👏🏻👏🏻
.
Happy to announce the 🎉WINNERS 🎉of #NDP2018 Fun Packs! They are @alainepoon, @deniecefoo, @thejbabies, @shaf_fila, and @kennedicut.
.
We regret the error made when we announced the Fun Pack winners earlier. 🙏🏻 On a happier note, let us put our hands together to cheer for these aspiring singers of Singer-pore! 🦁🇸🇬",#GovsgNDP2018 #NDP2018,@alainepoon @deniecefoo @thejbabies @shaf_fila @kennedicut,"sun, flag: Singapore, folded hands: light skin tone, lion, desert island, clapping hands: light skin tone, party popper",en,"#GovsgNDP2018 FUN PACK WINNERS
.
We asked for you to sing for Singapore, and your warm responses brought sunshine to our already sunny island! 
.
Here's a huge round of applause for all our hidden talents of Singapore! 
.
Happy to announce the WINNERS of #NDP2018 Fun Packs! They are @alainepoon, @deniecefoo, @thejbabies, @shaf_fila, and @kennedicut.
.
We regret the error made when we announced the Fun Pack winners earlier.  On a happier note, let us put our hands together to cheer for these aspiring singers of Singer-pore! ", govsgndp  pack winner ask sing singapor warm respons brought sunshin alreadi sunni island  huge round applaus hidden talent singapor happi announc winner   pack regret error made announc  pack winner earlier happier note    hand togeth cheer aspir singer singer pore ,0.01,0.01,0.01,0.94,0.01,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.089, 'neu': 0.453, 'pos': 0.458, 'compound': 0.9712}",0.089,0.453,0.458,0.9712
"Joanna Goy, (@singapore_lactation_bakes), 32: I'm a mum of three and an e-business owner, so I've got lots of bills and paper work 📄to manage. I like to have everything at a glance, so e-payments sure makes things a lot easier.
.
When our e-biz first started, we took only bank transfers and cash-on-delivery 💵 Accounting was really troublesome, as everything had to be manually keyed in! 💻
.
E-payment options benefit customers, but as an e-biz owner, there are several considerations – first, the transactional fee, second, whether people would be open to use it, and third, whether it can be integrated into my site.
.
We first started using PayPal and the response was really good. We now use 📲 PayNow, Pay Anyone, PayLah! and PayPal every day for our online transactions and during our roadshows!
.
#gocashless #paynow #paylah #epayment #billstopay #businessowner #mumatwork",#gocashless #paynow #paylah #epayment #billstopay #businessowner #mumatwork,@singapore_lactation_bakes,"dollar banknote, mobile phone with arrow, laptop, page facing up",en,"Joanna Goy, (@singapore_lactation_bakes), 32: I'm a mum of three and an e-business owner, so I've got lots of bills and paper work to manage. I like to have everything at a glance, so e-payments sure makes things a lot easier.
.
When our e-biz first started, we took only bank transfers and cash-on-delivery  Accounting was really troublesome, as everything had to be manually keyed in! 
.
E-payment options benefit customers, but as an e-biz owner, there are several considerations  first, the transactional fee, second, whether people would be open to use it, and third, whether it can be integrated into my site.
.
We first started using PayPal and the response was really good. We now use  PayNow, Pay Anyone, PayLah! and PayPal every day for our online transactions and during our roadshows!
.
#gocashless #paynow #paylah #epayment #billstopay #businessowner #mumatwork",joanna      three  busi owner    lot bill paper work manag like everyth glanc  payment sure make thing  easier   first start took bank transfer cash  deliveri account realli troublesom everyth manual key   payment option benefit custom   owner sever consider first transact  second whether peopl would open   third whether integr site first start use paypal respons realli good  paynow  anyon paylah paypal everi  onlin transact roadshow gocashless paynow paylah epay billstopay businessown mumatwor,0.0,0.0,0.0,0.56,0.0,0.41,0.0,0.0,0.0,0.0,3,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.91}",0.0,0.828,0.172,0.91
"The world celebrates International Literacy Day today! #Didyouknow that 97.2% of adult Singaporeans aged 15 and above are literate? (Thanks Singstat for the numbers 🙌)
.
This year’s theme focuses on literacy and skills development. The ability to read creates opportunities that could transform our future into something better.
.
Let’s take charge of our future through lifelong learning and skills mastery starting today! Head over to SkillsFuture.sg for programmes and initiatives. .
#notsponsored 😽",#Didyouknow #notsponsored,,"raising hands, kissing cat",en,"The world celebrates International Literacy Day today! #Didyouknow that 97.2% of adult Singaporeans aged 15 and above are literate? (Thanks Singstat for the numbers )
.
This years theme focuses on literacy and skills development. The ability to read creates opportunities that could transform our future into something better.
.
Lets take charge of our future through lifelong learning and skills mastery starting today! Head over to SkillsFuture.sg for programmes and initiatives. .
#notsponsored ",world celebr intern literaci  today didyouknow   adult singaporean age  liter thank singstat number year theme focus literaci skill develop abil read creat opportun could transform futur someth better let take charg futur lifelong learn skill masteri start today head skillsfutur  programm initi notsponsor,0.0,0.0,0.45,0.0,0.06,0.05,0.0,0.0,0.0,0.41,1,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.6908}",0.0,0.857,0.143,0.6908
#ForwardSG What can we do to build a more caring Singapore together? Read more at go.gov.sg/fsgupdate,#ForwardSG,,,en,#ForwardSG What can we do to build a more caring Singapore together? Read more at go.gov.sg/fsgupdate, forwardsg build care singapor togeth read    fsgupdat,0.01,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}",0.0,0.652,0.348,0.4939
"#SGBudget2023 will help equip our workers with industry-relevant skills and ensure that we can save more for our retirement needs.

Find out how workers are better supported at go.gov.sg/budget-2023.",#SGBudget2023,,,en,"#SGBudget2023 will help equip our workers with industry-relevant skills and ensure that we can save more for our retirement needs.

Find out how workers are better supported at go.gov.sg/budget-2023.", sgbudget help equip worker industri relev skill ensur save retir need find worker better support    budget  ,0.03,0.03,0.03,0.37,0.43,0.03,0.03,0.03,0.03,0.03,2,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.8885}",0.0,0.511,0.489,0.8885
"You Know how to recycle right or Not?! We put some of our Gov.sg colleagues to the test. 

Watch the full episode on our YouTube channel: go.gov.sg/you-know-or-not-challenge

And don’t forget to collect your Bloobox! 😉",,,winking face,en,"You Know how to recycle right or Not?! We put some of our Gov.sg colleagues to the test. 

Watch the full episode on our YouTube channel: go.gov.sg/you-know-or-not-challenge

And dont forget to collect your Bloobox! ",know recycl right     colleagu test watch full episod youtub channel     know   challeng dont forget collect bloobox ,0.01,0.01,0.01,0.38,0.01,0.3,0.01,0.28,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.1695}",0.0,0.9,0.1,0.1695
"From the young to the elderly, we will continue to care for and invest in Singaporeans at every stage of their lives. Rain or shine, let's make the most of life's seasons together.

Find out more at: sg.sg/togetherrainorshine",,,,en,"From the young to the elderly, we will continue to care for and invest in Singaporeans at every stage of their lives. Rain or shine, let's make the most of life's seasons together.

Find out more at: sg.sg/togetherrainorshine",young elderli continu care invest singaporean everi stage live rain shine   make life  season togeth find    togetherrainorshin,0.01,0.01,0.75,0.21,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.0,0.833,0.167,0.4939
"Through #SGBudget2023, a wide range of support measures are available to help local companies stay globally competitive, foster innovation and manage cost pressures. 

Visit go.gov.sg/budget-2023 to learn how businesses will be supported.",#SGBudget2023,,,en,"Through #SGBudget2023, a wide range of support measures are available to help local companies stay globally competitive, foster innovation and manage cost pressures. 

Visit go.gov.sg/budget-2023 to learn how businesses will be supported.", sgbudget wide rang support measur avail help local compani stay global competit foster innov manag cost pressur visit    budget  learn busi support ,0.01,0.01,0.17,0.39,0.01,0.39,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.7964}",0.0,0.701,0.299,0.7964
"Busy trying to siam arrows at work? 🏹
.
Don’t forget to catch the third episode of #AhBoysHiddenWarfare this Friday on @gov.sg’s Facebook and YouTube!",#AhBoysHiddenWarfare,@gov,bow and arrow,en,"Busy trying to siam arrows at work? 
.
Dont forget to catch the third episode of #AhBoysHiddenWarfare this Friday on @gov.sgs Facebook and YouTube!",busi tri siam arrow work dont forget catch third episod ahboyshiddenwarfar friday  facebook youtub ,0.0,0.0,0.29,0.15,0.42,0.07,0.0,0.0,0.04,0.0,2,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.1695}",0.0,0.886,0.114,0.1695
"On World Compliment Day (today!), take a moment to appreciate those around you ☺️ After all, a grateful person is a happy person 🧡 And we could all use a little more sunshine ☀️
.
🙌🏼 Tag a m8 you wanna appreci8! 🙌🏼
.
#sgcares #worldcomplimentday #blessed #gratitude #sharingiscaring #spreadthelove #smile #youareamazing #youarevaluable #positivevibes #thankyou #UncleOng #oldhillstreetpolicestation
.
📸: minyi",#sgcares #worldcomplimentday #blessed #gratitude #sharingiscaring #spreadthelove #smile #youareamazing #youarevaluable #positivevibes #thankyou #UncleOng #oldhillstreetpolicestation,,"smiling face, orange heart, sun, camera with flash, raising hands: medium-light skin tone",en,"On World Compliment Day (today!), take a moment to appreciate those around you  After all, a grateful person is a happy person  And we could all use a little more sunshine 
.
 Tag a m8 you wanna appreci8! 
.
#sgcares #worldcomplimentday #blessed #gratitude #sharingiscaring #spreadthelove #smile #youareamazing #youarevaluable #positivevibes #thankyou #UncleOng #oldhillstreetpolicestation
.
: minyi",world compliment  today take moment appreci around  grate person happi person could  littl sunshin   wanna appreci sgcare worldcomplimentday bless gratitud sharingiscar spreadthelov smile youareamaz youarevalu positivevib thankyou uncleong oldhillstreetpolicest mini,0.01,0.01,0.7,0.11,0.01,0.01,0.01,0.01,0.01,0.14,1,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8126}",0.0,0.763,0.237,0.8126
"Happy Grandparents Day! 👵👴 Help your grandparents stay active and keep themselves up-to-date on senior's discounts easily - all on one app!

Download the Moments of Life app on the Apple App Store or the Google Play Store 🤗",,,"hugging face, old woman, old man",en,"Happy Grandparents Day!  Help your grandparents stay active and keep themselves up-to-date on senior's discounts easily - all on one app!

Download the Moments of Life app on the Apple App Store or the Google Play Store ",happi grandpar  help grandpar stay activ keep   date senior  discount easili   download moment life  appl  store googl play store,0.01,0.01,0.01,0.01,0.01,0.67,0.01,0.01,0.01,0.23,9,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6249}",0.0,0.769,0.231,0.6249
"Does this tune sound familiar? 4 Merdeka Generation singers - Dick Lee, Rahimah Rahim, Mel Ferdinands and Jacintha Abishegananden - have a surprise coming your way next Monday! #MerdekaSayang",#MerdekaSayang,,,en,"Does this tune sound familiar? 4 Merdeka Generation singers - Dick Lee, Rahimah Rahim, Mel Ferdinands and Jacintha Abishegananden - have a surprise coming your way next Monday! #MerdekaSayang",tune sound familiar  merdeka gener singer dick  rahimah rahim  ferdinand jacintha abishegananden surpris come  next monday merdekasayang,0.22,0.0,0.59,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.5106}",0.171,0.829,0.0,-0.5106
"Beyond lanterns and lights, red couplets and red packets, the Chinese New Year is about family reunions, well wishes to all, and a time of joy and celebration ☺️
.
gov.sg wishes everyone a happy and prosperous Year of the Dog!🍊🐶🍊
.
#HappyCNY #CNY2018 #YearOfTheDog #Pawsperity #ChinatownSG #StreetPhotography #culture #ChineseNewYear #LunarNewYear #🐾 #🐶 #🍊🍊 #恭喜发财 #family
.
📸: Luke Yeo",#HappyCNY #CNY2018 #YearOfTheDog #Pawsperity #ChinatownSG #StreetPhotography #culture #ChineseNewYear #LunarNewYear #恭喜发财 #family,,"paw prints, smiling face, dog face, camera with flash, tangerine",en,"Beyond lanterns and lights, red couplets and red packets, the Chinese New Year is about family reunions, well wishes to all, and a time of joy and celebration 
.
gov.sg wishes everyone a happy and prosperous Year of the Dog!
.
#HappyCNY #CNY2018 #YearOfTheDog #Pawsperity #ChinatownSG #StreetPhotography #culture #ChineseNewYear #LunarNewYear # # # # #family
.
: Luke Yeo",beyond lantern light  couplet  packet chines  year famili reunion well wish  time  celebr   wish everyon happi prosper year  happycni  yearofthedog pawsper chinatownsg streetphotographi cultur chinesenewyear lunarnewyear famili luke ,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.15,0.0,0.47,8,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7579}",0.0,0.769,0.231,0.7579
"🎼Guess the NDP song!🎵
.
Where can you take a little trip,
on a Singapore City bus?🚌
To see Collyer Quay and Raffles Place,
the Esplanade and all of us!🙋🏻‍♂️🙋🏽‍♀️💁🏾‍♂️💁🏼‍♀️
.
Tell us what this #NDP song is and what your favourite NDP tunes are!🇸🇬
.
Not good with musical notes? Ask a friend who knows! Don’t forget to ask them to share their favourite NDP songs too!🎶",#NDP,,"flag: Singapore, man tipping hand: medium-dark skin tone, bus, musical score, musical notes, man raising hand: light skin tone, musical note, woman tipping hand: medium-light skin tone, woman raising hand: medium skin tone",en,"Guess the NDP song!
.
Where can you take a little trip,
on a Singapore City bus?
To see Collyer Quay and Raffles Place,
the Esplanade and all of us!
.
Tell us what this #NDP song is and what your favourite NDP tunes are!
.
Not good with musical notes? Ask a friend who knows! Dont forget to ask them to share their favourite NDP songs too!",guess  song take littl trip singapor citi   collyer quay raffl place esplanad  tell   song favourit  tune  good music note  friend know dont forget  share favourit  song  ,0.01,0.01,0.13,0.01,0.33,0.01,0.01,0.01,0.01,0.49,8,"{'neg': 0.06, 'neu': 0.695, 'pos': 0.245, 'compound': 0.7076}",0.06,0.695,0.245,0.7076
